"SampleID","seg_num","C_raw","N_raw","C_total","N_total","C.N_ratio","individual","whisker","count","tray","duplicate","urban","site","dead","sfcoy","sex","group"
"S21-1206-X",24,-16.54,7.89,131.73,43.58,3.02271684258834,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1206-Y",25,-16.72,7.74,116.33,38.2,3.04528795811518,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1206-Z",26,-16.49,8.2,112.74,37.25,3.02657718120805,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1206-ZA",27,-16.92,8.25,97.59,32.55,2.99815668202765,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1206-ZB",28,-17.3,8,116.18,38.47,3.02001559656876,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1206-ZC",29,-16.29,8.1,95.64,31.47,3.03908484270734,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1206-ZD",30,-17.27,8.22,104.94,34.32,3.05769230769231,"S21-1206","S21-1206",30,"SFCoyTray10-ES","No","urban","Richardson and 101NB near the Palace of Fine Arts","roadkill","SFCoy109","male","Coit"
"S21-1207-A",1,-21.61,9.9,119.92,38.27,3.13352495427228,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-B",2,-20.75,9.62,89.63,29.9,2.99765886287625,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-C",3,-20.5,9.41,110.94,37.39,2.96710350361059,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-D",4,-20.02,9.65,136.51,45.82,2.97926669576604,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-E",5,-19.78,9.28,110.04,36.84,2.98697068403909,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-F",6,-19.57,9.35,99.84,33.64,2.9678953626635,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-G",7,-19.73,9.53,99.69,33.37,2.98741384477075,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-H",8,-19.96,9.3,125.3,42.22,2.96778777830412,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-I",9,-19.62,9.74,111.39,37.73,2.95229260535383,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-J",10,-19.87,9.22,101.19,34.26,2.95359019264448,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-K",11,-20.13,9,114.98,38.81,2.96263849523319,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-L",12,-19.91,8.99,102.95,34.61,2.97457382259463,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-M",13,-20.55,8.24,100.36,33.45,3.00029895366218,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-N",14,-20.4,8.3,98.99,33.39,2.96466007786762,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-O",15,-20.42,8.75,104.74,34.86,3.00458978772232,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-P",16,-20.99,8.82,109.14,36.44,2.99506037321625,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-Q",17,-20.83,8.75,122.34,40.99,2.98463039765797,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-R",18,-21.13,8.23,106.8,35.63,2.99747403873141,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-S",19,-21.68,8.02,95.79,31.96,2.99718397997497,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-T",20,-21.85,7.87,120.61,40.57,2.97288636923835,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-U",21,-21.33,7.79,114.96,38.21,3.00863648259618,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-V",22,-21.3,8.26,103.44,34.02,3.04056437389771,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-W",23,-21.51,8.92,115,38.19,3.01125949201362,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-X",24,-21.51,9.3,129.47,42.53,3.04420409122972,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-1207-Y",25,-20.58,10.01,129.31,42.41,3.04904503654798,"S21-1207","S21-1207",25,"SFCoyTray10-ES","No","urban","101NB @ Mountain Lake Park, Presidio","roadkill","SFCoy238","male","Presidio"
"S21-3427-A",1,-19.33701448,8.423136352,147.1823398,54.99521967,2.67627515051619,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-B",2,-17.93018776,8.67735796,121.162646,44.89286583,2.6989287442423,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-C",3,-18.32568657,8.978310644,122.2600644,45.34211609,2.69639079387748,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-D",4,-18.84758649,8.170758614,90.39715631,33.02137669,2.73753445105078,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-E",5,-18.02145566,7.925333012,84.02488646,30.39927758,2.76404221247945,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-F",6,-18.91329998,7.560748198,110.260481,40.54512918,2.71945072638686,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-G",7,-19.1933516,7.941786225,102.3207845,37.43368032,2.73338831836239,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3427-H",8,-18.98973432,8.546340022,166.8756948,61.53551508,2.71185988421566,"S21-3427","S21-3427",8,"SFCoyTray4-TC","No","urban","Conservatory of Flowers; GGPE","sick.release","SFCoy241","female","GGP - East"
"S21-3429-A",1,-18.17985116,8.122334056,107.3791663,38.95950004,2.7561741344153,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3429-B",2,-17.05217284,6.934169842,89.60082276,33.17293918,2.70102152461728,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3429-C",3,-17.29936839,6.841685913,99.71470686,36.47265177,2.7339582405143,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3429-D",4,-17.55105679,6.961809855,81.90296125,29.81069857,2.74743515512324,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3429-E",5,-17.34336732,7.364472192,82.07280794,29.78079386,2.75589725128973,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3429-F",6,-17.60623286,6.936724138,92.53271218,33.28915975,2.77966499830324,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3429-G",7,-17.66381172,6.985981058,147.9887129,54.06341618,2.73731708716451,"S21-3429","S21-3429",7,"SFCoyTray4-TC","No","urban","JFK and Stow Lake Drive","euthanized","SFCoy73","male","GGP - East"
"S21-3430-A",1,-18.24712541,7.898158573,143.4002171,52.93451348,2.70901171414715,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-B",2,-17.99019261,7.707474834,136.7508875,51.71861527,2.64413280955192,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-C",3,-17.04318267,7.695784044,124.5617998,47.1567881,2.64143943679659,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-D",4,-16.76134838,7.667952297,120.6800051,45.59154853,2.64698192956948,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-E",5,-16.7565816,7.675118373,122.6055611,46.46830018,2.63847742708629,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-F",6,-16.30237045,7.653679094,123.0476027,46.58452075,2.64138389145068,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-G",7,-15.64329109,8.496807128,117.6980632,44.35933866,2.65328714889367,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-H",8,-16.01527597,8.34949005,121.2540951,45.67514578,2.65470625280618,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-I",9,-16.26316037,8.381813183,118.1349114,44.41099225,2.66003764867469,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-J",10,-15.95281755,8.270110699,118.2517446,44.24719601,2.67252516008641,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-K",11,-16.1818911,8.083709821,122.0593744,45.8036001,2.66484237338366,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-L",12,-16.2255717,8.086141234,107.6812397,40.22705184,2.67683647631683,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-M",13,-15.78525055,7.665185827,103.4018912,38.52588179,2.68395910478134,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-N",14,-16.08055615,7.675325883,113.7059376,42.13279728,2.69875120904861,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-O",15,-17.45179246,7.930041601,121.9171144,45.21502108,2.6963852164149,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-P",16,-16.81453889,7.417341926,97.1724122,35.8806745,2.70821029855501,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-Q",17,-16.47606026,7.891196626,97.95637703,36.04039282,2.71796085906258,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-R",18,-16.07239944,8.63142515,95.41431726,34.98353328,2.72740653427789,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-S",19,-16.91067859,7.515625627,98.18979674,36.0363149,2.72474577415795,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-T",20,-16.39342991,7.448824061,109.5775573,40.16588312,2.72812518456584,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-U",21,-17.04702564,7.466565751,122.5318885,45.0790906,2.718153513505,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3430-V",22,-17.07370181,7.953238356,176.1083545,65.35856005,2.6944956309514,"S21-3430","S21-3430",22,"SFCoyTray4-TC","No","urban","Urbano and Victoria","roadkill","SFCoy242","male","St. Francis"
"S21-3431-A",1,-19.62014735,8.554495148,112.6953412,41.88132587,2.6908255376109,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-B",2,-20.84554453,8.456938203,110.6030836,37.04531277,2.98561613682929,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-C",3,-20.58847804,8.959031687,134.4807285,50.23833226,2.67685495219104,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-D",4,-21.08149076,9.272430379,133.349563,49.9304497,2.67070622838793,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-E",5,-20.26752641,8.836069029,111.6365577,41.48440885,2.69104853593689,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-F",6,-20.37244808,8.987788666,100.8514914,37.3725116,2.69854733017194,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-G",7,-21.24352865,9.165861729,104.1911886,38.59180807,2.6998265645137,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-H",8,-21.77009915,9.077612089,101.2676527,37.38338604,2.70889460338462,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-I",9,-21.78980189,8.558545554,95.8379703,34.88906159,2.74693459589837,"S21-3431","S21-3431",11,"SFCoyTray4-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-J",10,-22.16663406,8.673355493,89.56785426,32.87593107,2.72442030825806,"S21-3431","S21-3431",11,"SFCoyTray5-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3431-K",11,-22.89210596,9.622372169,110.9967458,40.27122925,2.75622939421448,"S21-3431","S21-3431",11,"SFCoyTray5-TC","No","urban","3850 19th avebue and Junipero Serra Blvd","roadkill","SFCoy243","male",NA
"S21-3433-A",1,-24.68092525,10.72039939,105.6093968,34.23880624,3.08449412808733,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-B",2,-24.68993894,10.80255675,112.848431,37.37955146,3.01898836642702,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-C",3,-24.67820137,10.93305118,101.732587,34.08428136,2.98473615815733,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-D",4,-24.80309368,11.12546596,101.6534916,33.81845534,3.00585850471312,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-E",5,-24.79791414,10.78722613,87.20738612,29.09680174,2.99714679638189,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-F",6,-24.65237239,10.90109,95.02260794,31.6248504,3.00468165819371,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-G",7,-24.10760981,11.01038341,106.6464677,35.80134455,2.97883973466578,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-H",8,-23.77700988,10.47793604,97.22011205,32.05870871,3.03256481505365,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-I",9,-22.58388895,11.91066282,102.7775082,34.51003523,2.97819192345113,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-J",10,-22.6527128,11.5466535,126.3601696,42.50642766,2.97273086815783,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-K",11,-22.84087942,11.43239703,99.89635065,33.09283676,3.01866991260014,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-L",12,-23.10429944,11.49773352,94.25953382,31.51354926,2.99107958428672,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-M",13,-22.09417686,11.42591645,120.3775267,40.1453307,2.99854365628628,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-N",14,-19.08389207,14.44563199,120.2245992,40.22853641,2.98854022365364,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-O",15,-19.82984238,13.40754858,92.98993183,30.17631471,3.08155361990523,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3433-P",16,-21.46687867,11.64280511,94.34832408,31.46816433,2.99821505603533,"S21-3433","S21-3433",16,"Tray2","No","nonurban","Point Reyes National Sea Shore","roadkill","Marin","male",NA
"S21-3434-A",1,-20.41117004,7.088224984,120.8458432,40.5829711,2.97774756072504,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-B",2,-19.91373492,6.914378177,92.0369569,30.98243752,2.97061704201252,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-C",3,-20.24082514,7.523721517,97.00663382,32.72759613,2.96406229882182,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-D",4,-20.45454947,7.547959844,93.22995245,31.43520622,2.96578148072349,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-E",5,-19.86040729,7.975830692,88.72319186,29.79810696,2.97747746120581,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-F",6,-19.76922017,7.182202066,108.0999852,36.44321713,2.96625802311543,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-G",7,-19.39193374,6.941424882,121.536305,39.91786576,3.04465939463593,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-H",8,-19.42775687,6.853831606,115.9912745,38.97450757,2.97608056475568,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
"S21-3434-I",9,-19.30752434,7.601125962,116.4336292,38.77297687,3.00295820953817,"S21-3434","S21-3434",11,"Tray2","No","nonurban","Tennessee Valley Beach","euthanized","Marin","male",NA
